CustomerID,InvoiceNo,Quantity,UnitPrice,InvoiceDate,Description
C10455,523305,262,1.58,2011-09-19 13:23,RECYCLED ACRYLIC DROP EARRINGS
C10415,555270,70,5.53,2011-05-22 12:49,CREAM CUPID HEARTS COAT HANGER
C10436,550142,15,3.07,2011-05-29 09:21,PACK OF 12 LONDON TISSUES
C10469,584978,220,2.03,2011-01-09 09:16,MINI PAINT SET VINTAGE
C10520,593819,116,3.43,2010-12-02 13:01,ZINC T-LIGHT HOLDER STARS SMALL
C10528,521641,169,6.29,2011-02-20 14:09,CREAM CUPID HEARTS COAT HANGER
C10342,596356,57,1.29,2011-03-07 14:49,MINI PAINT SET VINTAGE
C10465,512625,284,4.53,2011-05-01 15:03,KNITTED UNION FLAG HOT WATER BOTTLE
C10457,587303,250,4.15,2011-08-21 08:42,CHILDRENS CUTLERY CIRCUS PARADE
C10484,588602,249,4.46,2011-06-12 13:06,WOODEN PICTURE FRAME WHITE FINISH
C10436,532595,62,5.39,2011-05-31 10:45,LUNCH BAG RED RETROSPOT
C10488,525331,117,1.76,2011-11-26 16:06,RED HARMONIA NOTEBOOK
C10520,544547,81,4.67,2011-05-14 09:08,WHITE METAL LANTERN
C10235,527536,37,5.02,2011-05-14 16:12,WHITE HANGING HEART T-LIGHT HOLDER
C10078,595918,11,1.88,2011-10-27 10:15,BAKING SET 9 PIECE RETROSPOT
C10448,569198,110,4.01,2011-03-31 09:48,CHILDRENS CUTLERY CIRCUS PARADE
C10250,520202,47,4.03,2011-04-20 12:37,LUNCH BAG PINK POLKADOT
C10269,535966,18,3.29,2010-12-26 16:25,JAM MAKING SET WITH JARS
C10447,589500,196,2.42,2011-03-15 10:18,WOODEN PICTURE FRAME WHITE FINISH
C10156,523965,17,1.37,2011-04-17 10:24,ASSORTED COLOUR BIRD ORNAMENT
C10466,545312,185,1.88,2011-11-14 12:54,JUMBO BAG RED RETROSPOT
C10174,574921,19,1.78,2010-12-17 12:14,HAND WARMER RED POLKA DOT
C10504,545501,110,2.67,2010-12-06 15:54,PACK OF 20 SPACEBOY NAPKINS
C10445,552515,199,4.99,2011-01-03 17:16,MINI PAINT SET VINTAGE
C10373,598432,60,5.89,2011-06-09 14:12,RED WOOLLY HOTTIE WHITE HEART
C10499,536201,179,7.34,2011-11-15 10:46,RECYCLED ACRYLIC DROP EARRINGS
C10433,530317,20,2.72,2011-04-30 17:36,ZINC T-LIGHT HOLDER STARS SMALL
C10254,583284,28,4.34,2011-11-02 16:18,LUNCH BAG BLACK SKULL
C10313,520498,60,1.39,2011-12-02 13:52,LUNCH BAG PINK POLKADOT
C10483,531672,289,3.76,2011-09-03 10:06,LUNCH BAG RED RETROSPOT
C10472,597539,194,1.57,2011-12-09 13:14,POPCORN HOLDER
C10466,520040,153,3.34,2011-05-22 08:02,JUMBO BAG RED RETROSPOT
C10236,512587,16,4.03,2011-02-02 13:45,SET 7 BABUSHKA NESTING BOXES
C10074,543491,5,3.42,2010-12-04 11:19,GLASS STAR FROSTED T-LIGHT HOLDER
C10452,544472,219,2.84,2011-07-16 09:06,ASSORTED COLOUR BIRD ORNAMENT
C10497,582719,137,8.15,2011-06-22 17:06,LUNCH BAG BLACK SKULL
C10293,545513,23,1.86,2011-05-21 09:07,RED WOOLLY HOTTIE WHITE HEART
C10450,581302,108,5.46,2011-05-14 13:26,LUNCH BAG PINK POLKADOT
C10278,517342,36,5.19,2011-04-24 12:50,SET 7 BABUSHKA NESTING BOXES
C10311,535154,25,1.73,2011-03-20 15:17,CREAM CUPID HEARTS COAT HANGER
C10494,532840,237,3.87,2011-02-05 15:38,CREAM CUPID HEARTS COAT HANGER
C10317,577760,58,5.19,2011-09-13 08:37,WHITE METAL LANTERN
C10378,539351,15,5.74,2011-01-28 11:54,PACK OF 20 SPACEBOY NAPKINS
C10460,543697,248,2.49,2011-03-28 17:16,GLASS STAR FROSTED T-LIGHT HOLDER
C10477,575481,263,3.34,2010-12-14 10:59,LUNCH BAG RED RETROSPOT
C10517,564914,86,8.37,2011-01-13 10:35,WOODEN PICTURE FRAME WHITE FINISH
C10452,537991,142,4.91,2011-11-21 13:40,PACK OF 20 SPACEBOY NAPKINS
C10309,565203,46,3.44,2011-09-29 14:39,CHILDRENS APRON DOLLY GIRL
C10406,511785,24,3.28,2011-06-27 08:17,PACK OF 20 SPACEBOY NAPKINS
C10259,518361,35,1.69,2011-03-31 12:47,HAND WARMER UNION JACK
C10464,586399,105,1.63,2011-10-18 14:42,ZINC T-LIGHT HOLDER STARS SMALL
C10302,570745,29,3.35,2011-09-11 15:45,SET 7 BABUSHKA NESTING BOXES
C10421,580376,76,3.67,2010-12-21 17:17,WOODEN PICTURE FRAME WHITE FINISH
C10451,550607,200,1.4,2011-06-17 13:13,PACK OF 12 LONDON TISSUES
C10123,572793,9,3.14,2011-02-13 12:02,PACK OF 20 SPACEBOY NAPKINS
C10502,530669,119,3.1,2011-08-26 17:54,HAND WARMER UNION JACK
C10478,574631,268,4.41,2011-06-13 10:55,WOODEN PICTURE FRAME WHITE FINISH
C10513,532332,117,2.91,2010-12-07 17:58,PACK OF 20 SPACEBOY NAPKINS
C10479,595688,130,3.28,2011-01-11 17:54,RED HARMONIA NOTEBOOK
C10321,522384,42,3.06,2010-12-24 16:06,CHILDRENS CUTLERY CIRCUS PARADE
C10470,550579,277,3.38,2011-09-08 16:08,CHILDRENS APRON DOLLY GIRL
C10375,572419,42,4.7,2011-06-23 09:14,CHILDRENS APRON DOLLY GIRL
C10452,596017,97,5.38,2011-07-31 08:17,PACK OF 20 SPACEBOY NAPKINS
C10255,551383,53,4.23,2011-07-23 15:57,RED WOOLLY HOTTIE WHITE HEART
C10406,567357,30,2.37,2011-06-29 12:47,GLASS STAR FROSTED T-LIGHT HOLDER
C10017,593579,6,3.38,2011-12-04 16:27,PACK OF 20 SPACEBOY NAPKINS
C10458,590666,148,3.77,2011-06-26 14:09,WOODEN PICTURE FRAME WHITE FINISH
C10434,589179,28,5.16,2011-01-19 16:45,SAVE THE PLANET MUG
C10101,560181,12,2.42,2011-02-03 09:15,JAM MAKING SET WITH JARS
C10482,547572,118,2.17,2011-10-17 17:01,LUNCH BAG RED RETROSPOT
C10209,538758,6,2.11,2011-01-21 11:42,RED WOOLLY HOTTIE WHITE HEART
C10460,597555,210,1.77,2011-08-29 11:02,SET OF 4 PANTRY JELLY MOULDS
C10421,542639,48,5.42,2011-11-19 15:11,SAVE THE PLANET MUG
C10510,583993,62,3.11,2011-06-26 09:32,SAVE THE PLANET MUG
C10482,525765,231,3.12,2011-06-25 14:27,WHITE HANGING HEART T-LIGHT HOLDER
C10308,566450,55,1.95,2011-10-06 13:09,POPCORN HOLDER
C10382,564405,75,2.06,2010-12-10 17:00,PACK OF 20 SPACEBOY NAPKINS
C10369,511231,16,5.1,2010-12-11 09:52,LUNCH BAG RED RETROSPOT
C10375,572050,61,5.08,2011-11-15 08:39,SET OF 4 PANTRY JELLY MOULDS
C10455,531889,94,2.92,2011-12-01 08:24,BAKING SET 9 PIECE RETROSPOT
C10327,526351,58,4.02,2011-05-09 16:21,JUMBO BAG RED RETROSPOT
C10362,590777,30,3.41,2011-11-27 15:11,SAVE THE PLANET MUG
C10514,576757,194,2.75,2011-01-19 15:15,MINI PAINT SET VINTAGE
C10340,540169,38,3.45,2011-03-31 14:13,CHILDRENS APRON DOLLY GIRL
C10503,530903,164,7.01,2011-11-27 13:35,CHILDRENS CUTLERY CIRCUS PARADE
C10378,564336,45,1.67,2011-07-29 09:22,WHITE HANGING HEART T-LIGHT HOLDER
C10490,593267,222,3.61,2011-03-10 14:26,WHITE METAL LANTERN
C10308,575260,22,2.5,2011-01-04 15:43,HAND WARMER UNION JACK
C10063,532838,11,2.31,2011-02-28 09:42,JAM MAKING SET WITH JARS
C10499,557656,94,2.51,2011-06-07 13:41,SET 7 BABUSHKA NESTING BOXES
C10077,554500,8,3.68,2011-04-04 14:37,CHILDRENS APRON DOLLY GIRL
C10465,595151,202,2.93,2011-11-16 14:06,WOODEN PICTURE FRAME WHITE FINISH
C10498,549595,197,4.79,2011-04-03 09:05,WHITE METAL LANTERN
C10215,537483,19,0.87,2011-08-12 10:21,CHILDRENS CUTLERY CIRCUS PARADE
C10420,570204,40,3.2,2011-10-21 12:30,VICTORIAN GLASS HANGING T-LIGHT
C10520,513580,66,5.15,2011-02-18 15:32,GLASS STAR FROSTED T-LIGHT HOLDER
C10242,516955,11,2.87,2011-10-16 12:43,CHILDRENS APRON DOLLY GIRL
C10330,583315,51,1.78,2011-06-21 13:34,MINI PAINT SET VINTAGE
C10255,573172,47,4.91,2011-04-04 13:49,LUNCH BAG BLACK SKULL
C10262,593692,17,2.33,2011-09-05 15:11,WHITE METAL LANTERN
C10498,541395,96,3.18,2011-04-17 15:21,SET 7 BABUSHKA NESTING BOXES
C10511,593649,96,6.86,2011-02-09 12:33,LUNCH BAG PINK POLKADOT
C10455,550841,127,2.22,2011-06-25 11:13,CHILDRENS APRON DOLLY GIRL
C10125,521725,6,3.11,2011-10-31 15:30,WHITE HANGING HEART T-LIGHT HOLDER
C10372,565524,35,1.7,2011-02-14 13:09,JAM MAKING SET WITH JARS
C10252,573192,37,2.23,2011-01-30 09:30,POPCORN HOLDER
C10465,580182,183,2.51,2011-10-13 10:02,LUNCH BAG BLACK SKULL
C10475,573347,216,4.49,2011-04-08 10:59,CREAM CUPID HEARTS COAT HANGER
C10514,569609,171,7.51,2011-04-01 14:57,SET 7 BABUSHKA NESTING BOXES
C10530,585444,107,5.01,2011-10-10 16:27,KNITTED UNION FLAG HOT WATER BOTTLE
C10075,519447,12,3.52,2011-03-28 16:35,JAM MAKING SET WITH JARS
C10365,543064,27,3.52,2011-10-12 11:05,RECYCLED ACRYLIC DROP EARRINGS
C10393,580283,44,3.45,2011-10-10 09:56,CREAM CUPID HEARTS COAT HANGER
C10508,511294,117,4.24,2011-07-16 12:56,ZINC T-LIGHT HOLDER STARS SMALL
C10480,525551,138,5.37,2011-01-21 09:18,RED WOOLLY HOTTIE WHITE HEART
C10504,544137,176,4.43,2011-05-27 13:15,RED HARMONIA NOTEBOOK
C10289,533388,22,3.84,2011-06-11 17:51,POPCORN HOLDER
C10332,510131,45,3.17,2011-08-16 14:07,ZINC T-LIGHT HOLDER STARS SMALL
C10323,572041,51,3.02,2011-08-11 17:38,SET 7 BABUSHKA NESTING BOXES
C10485,518109,188,4.15,2011-08-05 09:49,CHILDRENS APRON DOLLY GIRL
C10040,553687,9,2.37,2011-08-23 15:58,LUNCH BAG PINK POLKADOT
C10166,554966,9,1.42,2011-01-13 09:53,LUNCH BAG PINK POLKADOT
C10257,583680,41,2.53,2011-03-31 16:27,RED HARMONIA NOTEBOOK
C10049,547667,12,3.21,2011-10-17 15:55,CHILDRENS APRON DOLLY GIRL
C10525,535982,102,8.4,2011-05-30 14:10,RED WOOLLY HOTTIE WHITE HEART
C10377,523606,26,5.16,2011-11-22 16:49,BAKING SET 9 PIECE RETROSPOT
C10408,565758,80,5.16,2011-08-25 17:41,POPCORN HOLDER
C10379,588105,29,3.65,2011-06-19 12:53,CREAM CUPID HEARTS COAT HANGER
C10358,520831,10,1.76,2011-06-11 14:43,SAVE THE PLANET MUG
C10372,532751,19,4.28,2011-02-09 09:44,JAM MAKING SET WITH JARS
C10249,577388,49,4.16,2011-09-29 11:58,PACK OF 20 SPACEBOY NAPKINS
C10529,555187,95,3.63,2011-08-30 15:50,VICTORIAN GLASS HANGING T-LIGHT
C10284,589223,36,4.91,2010-12-06 09:41,RECYCLED ACRYLIC DROP EARRINGS
C10506,590608,73,5.33,2011-12-06 09:14,CHILDRENS CUTLERY CIRCUS PARADE
C10475,561299,227,4.85,2010-12-16 09:10,PACK OF 12 LONDON TISSUES
C10327,510683,29,3.68,2011-09-02 13:24,JUMBO BAG RED RETROSPOT
C10240,576628,50,2.54,2011-01-15 15:28,MINI PAINT SET VINTAGE
C10527,580596,66,6.2,2011-05-18 17:51,RED HARMONIA NOTEBOOK
C10470,539232,294,4.57,2011-09-20 10:59,PACK OF 12 LONDON TISSUES
C10399,563543,55,2.16,2011-05-30 16:32,SAVE THE PLANET MUG
C10501,528970,96,3.9,2011-07-21 14:02,JAM MAKING SET WITH JARS
C10312,578846,52,4.77,2011-01-02 14:57,SAVE THE PLANET MUG
C10482,560070,154,1.68,2011-09-09 09:52,BAKING SET 9 PIECE RETROSPOT
C10073,547125,7,2.57,2011-10-07 15:26,HAND WARMER UNION JACK
C10518,594129,86,3.1,2011-04-19 11:19,SET OF 4 PANTRY JELLY MOULDS
C10368,560067,28,4.79,2010-12-01 13:40,POPCORN HOLDER
C10477,522137,240,2.55,2011-10-24 11:37,CREAM CUPID HEARTS COAT HANGER
C10463,536335,244,2.2,2011-06-18 13:12,CHILDRENS CUTLERY CIRCUS PARADE
C10509,547679,70,8.32,2011-07-13 16:42,WHITE HANGING HEART T-LIGHT HOLDER
C10481,577669,205,1.94,2010-12-09 17:23,HAND WARMER UNION JACK
C10479,554212,129,3.08,2011-12-09 08:35,WHITE METAL LANTERN
C10103,568341,9,1.93,2011-10-10 12:44,HAND WARMER UNION JACK
C10502,598607,117,2.6,2011-06-16 12:36,ZINC T-LIGHT HOLDER STARS SMALL
C10488,588409,102,4.91,2011-04-14 14:03,SET 7 BABUSHKA NESTING BOXES
C10503,534000,129,5.25,2011-02-03 08:15,CREAM CUPID HEARTS COAT HANGER
C10359,595419,55,4.73,2011-08-23 17:34,HAND WARMER RED POLKA DOT
C10450,520714,291,4.2,2011-04-23 12:46,LUNCH BAG PINK POLKADOT
C10290,519188,56,4.57,2011-02-16 13:57,JAM MAKING SET WITH JARS
C10481,524077,251,2.81,2011-01-03 13:28,CHILDRENS APRON DOLLY GIRL
C10503,573870,72,6.38,2011-06-20 13:33,KNITTED UNION FLAG HOT WATER BOTTLE
C10221,559996,10,1.46,2011-06-22 15:31,LUNCH BAG PINK POLKADOT
C10246,539837,14,3.69,2011-11-09 11:55,JUMBO BAG RED RETROSPOT
C10364,560967,66,3.83,2011-07-11 08:22,POPCORN HOLDER
C10233,595778,53,5.07,2011-08-12 12:16,JAM MAKING SET WITH JARS
C10231,537096,51,2.21,2011-07-31 17:35,PACK OF 20 SPACEBOY NAPKINS
C10200,551288,14,1.28,2011-09-17 08:27,VICTORIAN GLASS HANGING T-LIGHT
C10084,555851,11,3.16,2011-02-15 13:05,CHILDRENS APRON DOLLY GIRL
C10459,575677,277,4.75,2011-07-18 10:09,KNITTED UNION FLAG HOT WATER BOTTLE
C10384,533153,52,2.47,2011-06-22 16:27,PACK OF 20 SPACEBOY NAPKINS
C10246,592603,36,2.9,2011-11-16 14:53,STRAWBERRY CERAMIC TRINKET BOX
C10343,526926,20,5.46,2011-02-26 09:43,VICTORIAN GLASS HANGING T-LIGHT
C10521,585721,87,5.35,2011-01-04 11:21,RED HARMONIA NOTEBOOK
C10507,579892,157,5.98,2011-11-29 08:59,LUNCH BAG RED RETROSPOT
C10284,576770,49,2.01,2010-12-09 10:46,RECYCLED ACRYLIC DROP EARRINGS
C10516,583402,90,6.22,2011-12-02 17:02,STRAWBERRY CERAMIC TRINKET BOX
C10512,520775,125,3.56,2011-03-06 13:22,RED HARMONIA NOTEBOOK
C10335,565058,13,2.43,2011-05-15 14:54,BAKING SET 9 PIECE RETROSPOT
C10269,566369,25,1.55,2011-08-14 14:49,HAND WARMER RED POLKA DOT
C10491,519501,114,5.47,2011-08-07 12:24,MINI PAINT SET VINTAGE
C10111,555268,7,3.34,2011-07-26 11:21,LUNCH BAG PINK POLKADOT
C10502,546922,150,4.59,2011-02-21 16:10,LUNCH BAG RED RETROSPOT
C10478,552611,140,5.06,2011-03-04 15:07,LUNCH BAG BLACK SKULL
C10514,581717,78,5.92,2011-02-16 08:02,SET OF 4 PANTRY JELLY MOULDS
C10473,518007,196,3.28,2011-03-06 09:00,JUMBO BAG RED RETROSPOT
C10446,572414,242,5.14,2011-02-05 16:18,LUNCH BAG PINK POLKADOT
C10226,555071,14,2.28,2011-09-28 17:48,LUNCH BAG RED RETROSPOT
C10262,582034,50,4.35,2011-07-26 08:21,LUNCH BAG PINK POLKADOT
C10224,592211,11,2.5,2011-07-18 10:10,RECYCLED ACRYLIC DROP EARRINGS
C10378,596334,51,2.81,2011-07-04 11:14,LUNCH BAG PINK POLKADOT
C10329,574067,23,2.03,2011-02-19 16:23,ZINC T-LIGHT HOLDER STARS SMALL
C10484,580073,279,2.19,2011-01-03 15:00,KNITTED UNION FLAG HOT WATER BOTTLE
C10400,567106,72,4.87,2011-06-24 16:15,JAM MAKING SET WITH JARS
C10027,570931,10,3.44,2011-03-01 16:41,LUNCH BAG RED RETROSPOT
C10363,525448,46,5.27,2010-12-27 14:31,PACK OF 12 LONDON TISSUES
C10300,581584,30,1.91,2010-12-13 14:59,ZINC T-LIGHT HOLDER STARS SMALL
C10483,534761,292,4.83,2011-07-16 08:46,ZINC T-LIGHT HOLDER STARS SMALL
C10349,515191,30,3.99,2011-09-27 08:14,STRAWBERRY CERAMIC TRINKET BOX
C10380,538351,80,4.96,2011-01-09 11:43,STRAWBERRY CERAMIC TRINKET BOX
C10527,524633,169,6.85,2011-08-05 15:42,WHITE HANGING HEART T-LIGHT HOLDER
C10334,591951,15,4.72,2011-03-09 15:00,PACK OF 20 SPACEBOY NAPKINS
C10425,596267,55,5.69,2011-04-30 08:39,RECYCLED ACRYLIC DROP EARRINGS
C10279,549666,25,2.83,2011-05-23 14:40,HAND WARMER UNION JACK
C10288,556073,16,4.16,2011-09-26 14:29,STRAWBERRY CERAMIC TRINKET BOX
C10401,525264,50,4.83,2011-10-12 13:06,JUMBO BAG RED RETROSPOT
C10464,587004,145,1.3,2011-07-30 17:12,PACK OF 12 LONDON TISSUES
C10113,521802,6,2.74,2011-02-20 15:32,RECYCLED ACRYLIC DROP EARRINGS
C10362,521395,44,2.98,2011-02-18 10:09,PACK OF 12 LONDON TISSUES
C10489,516039,164,1.33,2011-06-16 15:27,MINI PAINT SET VINTAGE
C10405,524195,62,4.97,2011-04-15 17:30,CHILDRENS APRON DOLLY GIRL
C10316,542547,49,3.17,2011-03-03 14:50,WHITE METAL LANTERN
C10243,599803,34,2.9,2011-05-01 11:48,JUMBO BAG RED RETROSPOT
C10427,557917,56,4.51,2011-02-19 09:00,MINI PAINT SET VINTAGE
C10493,584172,280,4.62,2011-12-09 08:38,CHILDRENS CUTLERY CIRCUS PARADE
C10221,581319,13,1.0,2011-01-29 12:50,LUNCH BAG PINK POLKADOT
C10478,550378,161,3.61,2011-04-16 15:08,LUNCH BAG BLACK SKULL
C10427,593473,32,5.38,2011-02-12 14:02,RED WOOLLY HOTTIE WHITE HEART
C10529,582462,105,4.42,2011-11-19 12:02,LUNCH BAG BLACK SKULL
C10408,516840,24,5.55,2011-06-15 13:36,PACK OF 12 LONDON TISSUES
C10466,593498,162,1.95,2010-12-06 08:49,CHILDRENS CUTLERY CIRCUS PARADE
C10495,565280,244,5.05,2010-12-06 09:31,VICTORIAN GLASS HANGING T-LIGHT
C10303,517669,26,1.94,2011-01-04 17:47,PACK OF 20 SPACEBOY NAPKINS
C10503,595344,57,2.7,2011-05-05 14:59,HAND WARMER RED POLKA DOT
C10400,569444,62,4.58,2011-10-08 17:06,LUNCH BAG RED RETROSPOT
C10196,511044,7,1.76,2011-08-22 08:25,GLASS STAR FROSTED T-LIGHT HOLDER
C10507,534886,50,8.34,2011-05-31 16:44,PACK OF 20 SPACEBOY NAPKINS
C10416,575401,71,2.31,2011-08-21 16:54,RED HARMONIA NOTEBOOK
C10478,575289,227,4.7,2011-07-30 14:33,ZINC T-LIGHT HOLDER STARS SMALL
C10253,554359,23,3.41,2011-06-08 16:35,VICTORIAN GLASS HANGING T-LIGHT
C10370,523621,51,3.17,2011-08-19 14:09,POPCORN HOLDER
C10384,522820,71,2.84,2011-03-06 12:01,STRAWBERRY CERAMIC TRINKET BOX
C10439,590651,23,2.7,2011-11-22 15:08,BAKING SET 9 PIECE RETROSPOT
C10353,533950,22,1.5,2011-01-05 14:33,PACK OF 20 SPACEBOY NAPKINS
C10432,567379,77,3.18,2011-06-24 13:49,STRAWBERRY CERAMIC TRINKET BOX
C10148,590808,11,3.09,2011-11-28 10:00,LUNCH BAG RED RETROSPOT
C10406,565797,25,5.66,2011-05-22 10:02,VICTORIAN GLASS HANGING T-LIGHT
C10495,534388,162,4.89,2011-06-10 11:01,VICTORIAN GLASS HANGING T-LIGHT
C10430,593631,70,3.48,2011-07-16 10:43,RED WOOLLY HOTTIE WHITE HEART
C10519,530518,183,7.1,2011-07-30 10:35,CREAM CUPID HEARTS COAT HANGER
C10488,543483,208,3.43,2010-12-08 13:15,SET 7 BABUSHKA NESTING BOXES
C10494,538548,263,5.03,2011-11-19 17:07,PACK OF 12 LONDON TISSUES
C10383,523849,34,5.34,2011-04-18 10:59,ZINC T-LIGHT HOLDER STARS SMALL
C10476,540803,149,2.78,2011-04-01 14:28,SET OF 4 PANTRY JELLY MOULDS
C10524,581159,92,4.54,2011-06-09 11:46,GLASS STAR FROSTED T-LIGHT HOLDER
C10506,577025,145,7.0,2011-01-19 11:13,CREAM CUPID HEARTS COAT HANGER
C10422,549329,75,2.1,2011-05-05 09:59,STRAWBERRY CERAMIC TRINKET BOX
C10126,534420,8,3.47,2011-02-28 14:56,CHILDRENS CUTLERY CIRCUS PARADE
C10529,589062,89,6.03,2011-10-09 14:41,RED WOOLLY HOTTIE WHITE HEART
C10121,542311,11,2.71,2011-08-27 14:20,LUNCH BAG PINK POLKADOT
C10521,582542,191,4.92,2011-11-13 11:11,RECYCLED ACRYLIC DROP EARRINGS
C10335,513148,40,3.09,2011-11-13 16:39,BAKING SET 9 PIECE RETROSPOT
C10484,537963,184,1.71,2011-08-19 12:09,CHILDRENS APRON DOLLY GIRL
C10280,567817,27,3.51,2011-01-14 13:29,CHILDRENS CUTLERY CIRCUS PARADE
C10404,513177,35,2.88,2011-10-09 13:08,MINI PAINT SET VINTAGE
C10483,515653,242,1.46,2011-11-04 12:06,LUNCH BAG RED RETROSPOT
C10407,562857,54,3.25,2011-11-12 12:33,WHITE METAL LANTERN
C10372,526401,63,5.9,2011-10-01 10:01,JAM MAKING SET WITH JARS
C10330,581019,22,5.31,2011-07-19 15:09,LUNCH BAG BLACK SKULL
C10462,534582,266,4.55,2011-01-24 15:02,PACK OF 12 LONDON TISSUES
C10291,595701,35,1.75,2011-06-15 11:19,JUMBO BAG RED RETROSPOT
C10347,518280,22,4.14,2011-11-05 09:24,BAKING SET 9 PIECE RETROSPOT
C10325,526119,31,4.73,2011-08-07 12:21,WOODEN PICTURE FRAME WHITE FINISH
C10247,511461,56,4.0,2011-02-19 16:14,POPCORN HOLDER
C10404,542598,42,4.06,2011-07-18 14:14,HAND WARMER UNION JACK
C10005,516658,9,2.13,2011-03-18 13:13,HAND WARMER RED POLKA DOT
C10171,533992,12,1.35,2011-02-07 13:07,SET OF 4 PANTRY JELLY MOULDS
C10438,533368,80,3.93,2010-12-25 16:01,LUNCH BAG PINK POLKADOT
C10305,522934,58,3.53,2011-11-18 11:19,CHILDRENS APRON DOLLY GIRL
C10494,541671,147,1.44,2011-11-01 17:16,ASSORTED COLOUR BIRD ORNAMENT
C10441,554260,93,2.1,2011-10-29 15:59,RED HARMONIA NOTEBOOK
C10405,572495,44,3.59,2011-06-11 12:27,LUNCH BAG RED RETROSPOT
C10306,566093,45,2.98,2011-05-31 14:27,KNITTED UNION FLAG HOT WATER BOTTLE
C10398,525891,68,3.99,2011-05-26 11:24,LUNCH BAG PINK POLKADOT
C10525,565033,51,6.67,2011-02-07 14:25,WOODEN PICTURE FRAME WHITE FINISH
C10024,525012,11,3.02,2011-02-03 15:42,GLASS STAR FROSTED T-LIGHT HOLDER
C10508,590977,193,4.61,2011-04-17 15:09,HAND WARMER RED POLKA DOT
C10030,582140,8,3.99,2011-06-26 11:19,WHITE HANGING HEART T-LIGHT HOLDER
C10524,522332,140,2.56,2011-01-03 08:24,GLASS STAR FROSTED T-LIGHT HOLDER
C10303,556659,50,5.13,2011-04-12 15:44,STRAWBERRY CERAMIC TRINKET BOX
C10368,522280,33,5.57,2011-06-01 11:46,GLASS STAR FROSTED T-LIGHT HOLDER
C10512,523741,69,2.71,2011-04-28 11:25,RED HARMONIA NOTEBOOK
C10527,536992,57,4.94,2010-12-12 12:36,VICTORIAN GLASS HANGING T-LIGHT
C10487,574131,253,4.4,2011-08-30 08:29,CHILDRENS APRON DOLLY GIRL
C10457,516722,265,5.46,2011-12-01 15:46,CHILDRENS CUTLERY CIRCUS PARADE
C10524,587424,188,7.25,2011-03-15 15:21,POPCORN HOLDER
C10510,589246,151,3.32,2011-10-05 11:02,BAKING SET 9 PIECE RETROSPOT
C10506,567074,145,5.73,2011-02-16 17:20,CHILDRENS CUTLERY CIRCUS PARADE
C10513,534316,126,7.26,2011-08-20 14:01,SET 7 BABUSHKA NESTING BOXES
C10382,555327,53,2.84,2010-12-24 12:26,WHITE METAL LANTERN
C10271,573525,16,5.09,2010-12-05 09:24,BAKING SET 9 PIECE RETROSPOT
C10530,557775,71,5.34,2011-03-08 17:05,RECYCLED ACRYLIC DROP EARRINGS
C10494,529203,255,3.66,2011-05-05 08:13,JUMBO BAG RED RETROSPOT
C10417,579796,55,3.84,2011-07-20 15:01,MINI PAINT SET VINTAGE
C10359,596321,58,4.45,2011-08-29 15:04,HAND WARMER RED POLKA DOT
C10328,587101,53,3.49,2011-01-01 14:56,RECYCLED ACRYLIC DROP EARRINGS
C10449,585992,265,2.25,2011-10-12 09:56,STRAWBERRY CERAMIC TRINKET BOX
C10348,588494,36,2.53,2011-02-27 08:25,SET 7 BABUSHKA NESTING BOXES
C10512,554972,146,4.96,2011-01-29 09:24,LUNCH BAG BLACK SKULL
C10354,534633,42,3.01,2011-05-25 13:52,POPCORN HOLDER
C10339,533461,41,3.46,2011-11-30 09:07,MINI PAINT SET VINTAGE
C10305,511832,16,4.73,2011-08-05 14:02,JAM MAKING SET WITH JARS
C10488,577460,124,3.45,2011-10-26 17:07,RED HARMONIA NOTEBOOK
C10253,531206,57,2.23,2011-06-06 17:17,HAND WARMER UNION JACK
C10514,522169,97,4.66,2011-07-01 10:04,RED HARMONIA NOTEBOOK
C10473,540926,300,5.24,2011-03-10 12:33,JUMBO BAG RED RETROSPOT
C10517,527042,152,8.22,2011-11-06 14:07,CHILDRENS APRON DOLLY GIRL
C10506,546932,149,6.33,2011-07-26 10:41,CHILDRENS CUTLERY CIRCUS PARADE
C10480,560773,163,3.54,2011-02-15 17:18,STRAWBERRY CERAMIC TRINKET BOX
C10288,511110,45,1.29,2011-01-20 12:41,RECYCLED ACRYLIC DROP EARRINGS
C10502,584843,52,8.49,2011-11-21 13:37,GLASS STAR FROSTED T-LIGHT HOLDER
C10336,598575,31,4.02,2011-10-04 17:28,LUNCH BAG PINK POLKADOT
C10362,541462,25,1.98,2011-04-16 08:58,WHITE METAL LANTERN
C10390,595972,80,1.92,2011-09-15 14:00,PACK OF 12 LONDON TISSUES
C10293,532878,36,2.27,2011-06-08 16:10,RECYCLED ACRYLIC DROP EARRINGS
C10314,592352,10,2.95,2011-01-03 13:26,ZINC T-LIGHT HOLDER STARS SMALL
C10262,552344,53,5.34,2011-06-14 08:07,HAND WARMER RED POLKA DOT
C10417,597062,61,4.39,2011-06-21 11:13,CREAM CUPID HEARTS COAT HANGER
C10459,535776,236,5.19,2011-11-03 14:50,RECYCLED ACRYLIC DROP EARRINGS
C10511,541896,130,4.6,2011-10-08 15:57,BAKING SET 9 PIECE RETROSPOT
C10528,560446,78,6.82,2011-05-18 08:12,CREAM CUPID HEARTS COAT HANGER
